Year,Office,County,Party,Votes,Percent,GEOID20,
2020,Attorney General,Adams,Republican,36476,65.27,42001,
2020,Attorney General,Allegheny,Republican,247273,34.61,42003,
2020,Attorney General,Armstrong,Republican,24557,68.08,42005,
2020,Attorney General,Beaver,Republican,47295,50.62,42007,
2020,Attorney General,Bedford,Republican,22084,80.98,42009,
2020,Attorney General,Berks,Republican,103164,50.96,42011,
2020,Attorney General,Blair,Republican,43912,69.60,42013,
2020,Attorney General,Bradford,Republican,20632,69.79,42015,
2020,Attorney General,Bucks,Republican,181358,46.33,42017,
2020,Attorney General,Butler,Republican,68359,61.07,42019,
2020,Attorney General,Cambria,Republican,43036,61.50,42021,
2020,Attorney General,Cameron,Republican,1678,69.57,42023,
2020,Attorney General,Carbon,Republican,19899,60.20,42025,
2020,Attorney General,Centre,Republican,35958,46.90,42027,
2020,Attorney General,Chester,Republican,134371,43.09,42029,
2020,Attorney General,Clarion,Republican,13315,68.93,42031,
2020,Attorney General,Clearfield,Republican,27309,70.03,42033,
2020,Attorney General,Clinton,Republican,10933,62.70,42035,
2020,Attorney General,Columbia,Republican,17991,58.56,42037,
2020,Attorney General,Crawford,Republican,26756,64.69,42039,
2020,Attorney General,Cumberland,Republican,75908,54.21,42041,
2020,Attorney General,Dauphin,Republican,62431,42.95,42043,
2020,Attorney General,Delaware,Republican,120480,37.21,42045,
2020,Attorney General,Elk,Republican,11349,67.79,42047,
2020,Attorney General,Erie,Republican,59601,44.53,42049,
2020,Attorney General,Fayette,Republican,35348,58.05,42051,
2020,Attorney General,Forest,Republican,1694,64.73,42053,
2020,Attorney General,Franklin,Republican,55345,69.69,42055,
2020,Attorney General,Fulton,Republican,6557,83.91,42057,
2020,Attorney General,Greene,Republican,10563,61.19,42059,
2020,Attorney General,Huntingdon,Republican,16446,73.11,42061,
2020,Attorney General,Indiana,Republican,24805,60.77,42063,
2020,Attorney General,Jefferson,Republican,16997,74.44,42065,
2020,Attorney General,Juniata,Republican,8946,75.38,42067,
2020,Attorney General,Lackawanna,Republican,43223,38.29,42069,
2020,Attorney General,Lancaster,Republican,158867,57.56,42071,
2020,Attorney General,Lawrence,Republican,25391,56.08,42073,
2020,Attorney General,Lebanon,Republican,44716,63.34,42075,
2020,Attorney General,Lehigh,Republican,79504,43.91,42077,
2020,Attorney General,Luzerne,Republican,73051,48.60,42079,
2020,Attorney General,Lycoming,Republican,39123,66.51,42081,
2020,Attorney General,McKean,Republican,13624,71.18,42083,
2020,Attorney General,Mercer,Republican,33958,59.53,42085,
2020,Attorney General,Mifflin,Republican,15838,74.74,42087,
2020,Attorney General,Monroe,Republican,35383,43.65,42089,
2020,Attorney General,Montgomery,Republican,178361,35.37,42091,
2020,Attorney General,Montour,Republican,5414,55.96,42093,
2020,Attorney General,Northampton,Republican,77937,47.12,42095,
2020,Attorney General,Northumberland,Republican,26618,63.26,42097,
2020,Attorney General,Perry,Republican,17471,71.51,42099,
2020,Attorney General,Philadelphia,Republican,117017,16.52,42101,
2020,Attorney General,Pike,Republican,18551,57.86,42103,
2020,Attorney General,Potter,Republican,7048,79.01,42105,
2020,Attorney General,Schuylkill,Republican,43447,62.34,42107,
2020,Attorney General,Snyder,Republican,13115,69.58,42109,
2020,Attorney General,Somerset,Republican,29480,73.24,42111,
2020,Attorney General,Sullivan,Republican,2377,67.09,42113,
2020,Attorney General,Susquehanna,Republican,14368,67.01,42115,
2020,Attorney General,Tioga,Republican,15331,73.94,42117,
2020,Attorney General,Union,Republican,11700,58.87,42119,
2020,Attorney General,Venango,Republican,16856,64.27,42121,
2020,Attorney General,Warren,Republican,13418,66.51,42123,
2020,Attorney General,Washington,Republican,63847,54.38,42125,
2020,Attorney General,Wayne,Republican,17283,62.65,42127,
2020,Attorney General,Westmoreland,Republican,115644,56.67,42129,
2020,Attorney General,Wyoming,Republican,9152,62.48,42131,
2020,Attorney General,York,Republican,142525,60.47,42133,
2020,Auditor,Adams,Republican,37076,66.74,42001,
2020,Auditor,Allegheny,Republican,276703,39.21,42003,
2020,Auditor,Armstrong,Republican,26076,72.86,42005,
2020,Auditor,Beaver,Republican,52024,55.97,42007,
2020,Auditor,Bedford,Republican,22520,83.07,42009,
2020,Auditor,Berks,Republican,107353,53.45,42011,
2020,Auditor,Blair,Republican,44824,71.42,42013,
2020,Auditor,Bradford,Republican,20846,71.18,42015,
2020,Auditor,Bucks,Republican,193356,49.74,42017,
2020,Auditor,Butler,Republican,72829,65.80,42019,
2020,Auditor,Cambria,Republican,45879,66.09,42021,
2020,Auditor,Cameron,Republican,1701,71.26,42023,
2020,Auditor,Carbon,Republican,20750,63.29,42025,
2020,Auditor,Centre,Republican,37795,49.63,42027,
2020,Auditor,Chester,Republican,141240,45.45,42029,
2020,Auditor,Clarion,Republican,14126,73.56,42031,
2020,Auditor,Clearfield,Republican,28236,72.75,42033,
2020,Auditor,Clinton,Republican,11474,66.23,42035,
2020,Auditor,Columbia,Republican,19144,62.92,42037,
2020,Auditor,Crawford,Republican,27660,67.24,42039,
2020,Auditor,Cumberland,Republican,80022,57.39,42041,
2020,Auditor,Dauphin,Republican,68840,47.91,42043,
2020,Auditor,Delaware,Republican,126216,39.21,42045,
2020,Auditor,Elk,Republican,11607,69.80,42047,
2020,Auditor,Erie,Republican,64370,48.67,42049,
2020,Auditor,Fayette,Republican,37703,62.67,42051,
2020,Auditor,Forest,Republican,1818,70.06,42053,
2020,Auditor,Franklin,Republican,56361,71.26,42055,
2020,Auditor,Fulton,Republican,6596,84.99,42057,
2020,Auditor,Greene,Republican,11220,65.94,42059,
2020,Auditor,Huntingdon,Republican,16730,74.88,42061,
2020,Auditor,Indiana,Republican,26913,66.43,42063,
2020,Auditor,Jefferson,Republican,17580,78.11,42065,
2020,Auditor,Juniata,Republican,9271,78.68,42067,
2020,Auditor,Lackawanna,Republican,47296,42.59,42069,
2020,Auditor,Lancaster,Republican,162434,59.15,42071,
2020,Auditor,Lawrence,Republican,27375,60.95,42073,
2020,Auditor,Lebanon,Republican,46258,65.92,42075,
2020,Auditor,Lehigh,Republican,83130,46.15,42077,
2020,Auditor,Luzerne,Republican,79084,53.42,42079,
2020,Auditor,Lycoming,Republican,40512,69.13,42081,
2020,Auditor,McKean,Republican,13777,72.27,42083,
2020,Auditor,Mercer,Republican,35029,61.82,42085,
2020,Auditor,Mifflin,Republican,16113,76.71,42087,
2020,Auditor,Monroe,Republican,36614,45.43,42089,
2020,Auditor,Montgomery,Republican,195197,38.98,42091,
2020,Auditor,Montour,Republican,5773,60.22,42093,
2020,Auditor,Northampton,Republican,79892,49.13,42095,
2020,Auditor,Northumberland,Republican,27859,66.76,42097,
2020,Auditor,Perry,Republican,18077,74.61,42099,
2020,Auditor,Philadelphia,Republican,122867,17.52,42101,
2020,Auditor,Pike,Republican,18792,58.96,42103,
2020,Auditor,Potter,Republican,7086,79.98,42105,
2020,Auditor,Schuylkill,Republican,45667,66.04,42107,
2020,Auditor,Snyder,Republican,13634,72.99,42109,
2020,Auditor,Somerset,Republican,30674,76.66,42111,
2020,Auditor,Sullivan,Republican,2464,70.46,42113,
2020,Auditor,Susquehanna,Republican,14747,69.37,42115,
2020,Auditor,Tioga,Republican,15431,74.90,42117,
2020,Auditor,Union,Republican,12354,62.44,42119,
2020,Auditor,Venango,Republican,18062,69.25,42121,
2020,Auditor,Warren,Republican,13638,67.97,42123,
2020,Auditor,Washington,Republican,69545,59.77,42125,
2020,Auditor,Wayne,Republican,17907,65.50,42127,
2020,Auditor,Westmoreland,Republican,125712,62.22,42129,
2020,Auditor,Wyoming,Republican,9647,66.50,42131,
2020,Auditor,York,Republican,145987,62.21,42133,
2020,State House Representative,Adams,Republican,46127,100.00,42001,
2020,State House Representative,Allegheny,Republican,215300,32.44,42003,
2020,State House Representative,Armstrong,Republican,31373,95.92,42005,
2020,State House Representative,Beaver,Republican,53396,58.22,42007,
2020,State House Representative,Bedford,Republican,25208,100.00,42009,
2020,State House Representative,Berks,Republican,119844,61.30,42011,
2020,State House Representative,Blair,Republican,51023,85.68,42013,
2020,State House Representative,Bradford,Republican,25457,87.36,42015,
2020,State House Representative,Bucks,Republican,200829,51.39,42017,
2020,State House Representative,Butler,Republican,75712,68.96,42019,
2020,State House Representative,Cambria,Republican,48217,74.07,42021,
2020,State House Representative,Cameron,Republican,2190,100.00,42023,
2020,State House Representative,Carbon,Republican,942,60.85,42025,
2020,State House Representative,Centre,Republican,39577,51.80,42027,
2020,State House Representative,Chester,Republican,142412,45.82,42029,
2020,State House Representative,Clarion,Republican,17539,100.00,42031,
2020,State House Representative,Clearfield,Republican,33050,89.80,42033,
2020,State House Representative,Clinton,Republican,10822,61.67,42035,
2020,State House Representative,Columbia,Republican,20850,67.47,42037,
2020,State House Representative,Crawford,Republican,31832,80.27,42039,
2020,State House Representative,Cumberland,Republican,87171,64.47,42041,
2020,State House Representative,Dauphin,Republican,65998,46.71,42043,
2020,State House Representative,Delaware,Republican,122681,38.38,42045,
2020,State House Representative,Elk,Republican,12583,74.94,42047,
2020,State House Representative,Erie,Republican,53982,45.04,42049,
2020,State House Representative,Fayette,Republican,39502,64.79,42051,
2020,State House Representative,Forest,Republican,2349,100.00,42053,
2020,State House Representative,Franklin,Republican,68481,100.00,42055,
2020,State House Representative,Fulton,Republican,7261,100.00,42057,
2020,State House Representative,Greene,Republican,9015,51.40,42059,
2020,State House Representative,Huntingdon,Republican,16953,75.97,42061,
2020,State House Representative,Indiana,Republican,30071,76.20,42063,
2020,State House Representative,Jefferson,Republican,20545,100.00,42065,
2020,State House Representative,Juniata,Republican,10788,100.00,42067,
2020,State House Representative,Lackawanna,Republican,45854,40.76,42069,
2020,State House Representative,Lancaster,Republican,175271,67.05,42071,
2020,State House Representative,Lawrence,Republican,21367,49.62,42073,
2020,State House Representative,Lebanon,Republican,47202,67.09,42075,
2020,State House Representative,Lehigh,Republican,81777,46.54,42077,
2020,State House Representative,Luzerne,Republican,77044,53.68,42079,
2020,State House Representative,Lycoming,Republican,42842,73.34,42081,
2020,State House Representative,McKean,Republican,17385,100.00,42083,
2020,State House Representative,Mercer,Republican,21232,83.48,42085,
2020,State House Representative,Mifflin,Republican,18454,93.46,42087,
2020,State House Representative,Monroe,Republican,40442,49.74,42089,
2020,State House Representative,Montgomery,Republican,181091,36.23,42091,
2020,State House Representative,Montour,Republican,7293,79.12,42093,
2020,State House Representative,Northampton,Republican,73347,46.81,42095,
2020,State House Representative,Northumberland,Republican,36402,92.99,42097,
2020,State House Representative,Perry,Republican,21354,100.00,42099,
2020,State House Representative,Philadelphia,Republican,63427,9.89,42101,
2020,State House Representative,Pike,Republican,20171,64.77,42103,
2020,State House Representative,Potter,Republican,8288,99.29,42105,
2020,State House Representative,Schuylkill,Republican,52559,78.80,42107,
2020,State House Representative,Snyder,Republican,15184,83.06,42109,
2020,State House Representative,Somerset,Republican,36129,97.32,42111,
2020,State House Representative,Sullivan,Republican,3008,87.67,42113,
2020,State House Representative,Susquehanna,Republican,18557,97.43,42115,
2020,State House Representative,Tioga,Republican,18095,88.47,42117,
2020,State House Representative,Union,Republican,12687,63.72,42119,
2020,State House Representative,Venango,Republican,20662,80.19,42121,
2020,State House Representative,Warren,Republican,17373,100.00,42123,
2020,State House Representative,Washington,Republican,74835,64.04,42125,
2020,State House Representative,Wayne,Republican,21508,84.80,42127,
2020,State House Representative,Westmoreland,Republican,152629,83.30,42129,
2020,State House Representative,Wyoming,Republican,13112,100.00,42131,
2020,State House Representative,York,Republican,167059,82.64,42133,
2020,State Senator,Adams,Republican,37917,67.93,42001,
2020,State Senator,Allegheny,Republican,133583,34.40,42003,
2020,State Senator,Armstrong,Republican,27697,77.73,42005,
2020,State Senator,Beaver,Republican,50423,64.96,42007,
2020,State Senator,Bedford,Republican,22803,83.85,42009,
2020,State Senator,Berks,Republican,93893,58.50,42011,
2020,State Senator,Blair,Republican,,,42013,
2020,State Senator,Bradford,Republican,22360,75.73,42015,
2020,State Senator,Bucks,Republican,,,42017,
2020,State Senator,Butler,Republican,76484,69.08,42019,
2020,State Senator,Cambria,Republican,48412,69.23,42021,
2020,State Senator,Cameron,Republican,1728,71.64,42023,
2020,State Senator,Carbon,Republican,,,42025,
2020,State Senator,Centre,Republican,,,42027,
2020,State Senator,Chester,Republican,94625,44.44,42029,
2020,State Senator,Clarion,Republican,14990,77.97,42031,
2020,State Senator,Clearfield,Republican,28720,74.26,42033,
2020,State Senator,Clinton,Republican,11729,67.44,42035,
2020,State Senator,Columbia,Republican,22052,71.50,42037,
2020,State Senator,Crawford,Republican,,,42039,
2020,State Senator,Cumberland,Republican,69961,57.52,42041,
2020,State Senator,Dauphin,Republican,52680,46.60,42043,
2020,State Senator,Delaware,Republican,64629,44.02,42045,
2020,State Senator,Elk,Republican,11745,70.34,42047,
2020,State Senator,Erie,Republican,69743,59.81,42049,
2020,State Senator,Fayette,Republican,,,42051,
2020,State Senator,Forest,Republican,1956,74.68,42053,
2020,State Senator,Franklin,Republican,40119,70.13,42055,
2020,State Senator,Fulton,Republican,,,42057,
2020,State Senator,Greene,Republican,,,42059,
2020,State Senator,Huntingdon,Republican,,,42061,
2020,State Senator,Indiana,Republican,28905,71.17,42063,
2020,State Senator,Jefferson,Republican,18690,82.26,42065,
2020,State Senator,Juniata,Republican,,,42067,
2020,State Senator,Lackawanna,Republican,,,42069,
2020,State Senator,Lancaster,Republican,73204,55.62,42071,
2020,State Senator,Lawrence,Republican,30684,68.03,42073,
2020,State Senator,Lebanon,Republican,,,42075,
2020,State Senator,Lehigh,Republican,,,42077,
2020,State Senator,Luzerne,Republican,10899,73.18,42079,
2020,State Senator,Lycoming,Republican,43267,74.10,42081,
2020,State Senator,McKean,Republican,13871,72.26,42083,
2020,State Senator,Mercer,Republican,,,42085,
2020,State Senator,Mifflin,Republican,,,42087,
2020,State Senator,Monroe,Republican,,,42089,
2020,State Senator,Montgomery,Republican,35231,25.51,42091,
2020,State Senator,Montour,Republican,6386,66.47,42093,
2020,State Senator,Northampton,Republican,,,42095,
2020,State Senator,Northumberland,Republican,29984,72.27,42097,
2020,State Senator,Perry,Republican,18277,75.05,42099,
2020,State Senator,Philadelphia,Republican,,0.00,42101,
2020,State Senator,Pike,Republican,,,42103,
2020,State Senator,Potter,Republican,7117,79.82,42105,
2020,State Senator,Schuylkill,Republican,59649,100.00,42107,
2020,State Senator,Snyder,Republican,14289,76.19,42109,
2020,State Senator,Somerset,Republican,,,42111,
2020,State Senator,Sullivan,Republican,2711,77.00,42113,
2020,State Senator,Susquehanna,Republican,5686,73.16,42115,
2020,State Senator,Tioga,Republican,15691,75.75,42117,
2020,State Senator,Union,Republican,12955,65.27,42119,
2020,State Senator,Venango,Republican,20200,76.81,42121,
2020,State Senator,Warren,Republican,13172,71.48,42123,
2020,State Senator,Washington,Republican,9887,65.21,42125,
2020,State Senator,Wayne,Republican,,,42127,
2020,State Senator,Westmoreland,Republican,122984,66.80,42129,
2020,State Senator,Wyoming,Republican,,,42131,
2020,State Senator,York,Republican,43116,69.16,42133,
2020,Treasurer,Adams,Republican,37087,66.60,42001,
2020,Treasurer,Allegheny,Republican,271817,38.58,42003,
2020,Treasurer,Armstrong,Republican,25864,72.09,42005,
2020,Treasurer,Beaver,Republican,51271,55.13,42007,
2020,Treasurer,Bedford,Republican,22268,81.97,42009,
2020,Treasurer,Berks,Republican,105366,52.27,42011,
2020,Treasurer,Blair,Republican,44444,70.61,42013,
2020,Treasurer,Bradford,Republican,22175,75.00,42015,
2020,Treasurer,Bucks,Republican,186888,47.98,42017,
2020,Treasurer,Butler,Republican,72047,65.49,42019,
2020,Treasurer,Cambria,Republican,43689,62.85,42021,
2020,Treasurer,Cameron,Republican,1713,71.32,42023,
2020,Treasurer,Carbon,Republican,20762,63.27,42025,
2020,Treasurer,Centre,Republican,36246,47.60,42027,
2020,Treasurer,Chester,Republican,137797,44.43,42029,
2020,Treasurer,Clarion,Republican,13982,72.91,42031,
2020,Treasurer,Clearfield,Republican,27569,70.92,42033,
2020,Treasurer,Clinton,Republican,11361,65.35,42035,
2020,Treasurer,Columbia,Republican,18108,58.96,42037,
2020,Treasurer,Crawford,Republican,27289,66.34,42039,
2020,Treasurer,Cumberland,Republican,78308,56.20,42041,
2020,Treasurer,Dauphin,Republican,65515,45.59,42043,
2020,Treasurer,Delaware,Republican,124401,38.62,42045,
2020,Treasurer,Elk,Republican,11387,68.32,42047,
2020,Treasurer,Erie,Republican,61961,46.65,42049,
2020,Treasurer,Fayette,Republican,37091,61.66,42051,
2020,Treasurer,Forest,Republican,1811,69.57,42053,
2020,Treasurer,Franklin,Republican,56325,71.18,42055,
2020,Treasurer,Fulton,Republican,6557,84.50,42057,
2020,Treasurer,Greene,Republican,11101,64.98,42059,
2020,Treasurer,Huntingdon,Republican,16593,74.03,42061,
2020,Treasurer,Indiana,Republican,26426,65.02,42063,
2020,Treasurer,Jefferson,Republican,17583,77.01,42065,
2020,Treasurer,Juniata,Republican,9231,78.39,42067,
2020,Treasurer,Lackawanna,Republican,46601,41.79,42069,
2020,Treasurer,Lancaster,Republican,163170,59.48,42071,
2020,Treasurer,Lawrence,Republican,26976,59.89,42073,
2020,Treasurer,Lebanon,Republican,45942,65.42,42075,
2020,Treasurer,Lehigh,Republican,82050,45.56,42077,
2020,Treasurer,Luzerne,Republican,77304,52.22,42079,
2020,Treasurer,Lycoming,Republican,40643,69.63,42081,
2020,Treasurer,McKean,Republican,13910,72.91,42083,
